application_id,customer_id,application_date,loan_type,loan_amount,loan_term_months,employment_type,existing_loans,debt_to_income_ratio,credit_inquiries_6m,payment_history_months,approval_status,is_default
APP002447,CUST002447,2024-11-21,Personal_Loan,172742.7,48,Salaried,0,0.791,0,2,Rejected,
APP002448,CUST002448,2024-07-18,Home_Loan,3830062.81,240,Salaried,4,0.212,0,8,Approved,0.0
APP002449,CUST002449,2024-02-01,Personal_Loan,417571.05,36,Salaried,3,0.778,1,6,Approved,1.0
APP002450,CUST002450,2025-07-23,Personal_Loan,471986.52,60,Salaried,3,0.569,3,77,Rejected,
APP002451,CUST002451,2023-11-12,Personal_Loan,126017.28,48,Salaried,0,0.426,2,12,Approved,0.0
APP002452,CUST002452,2024-09-12,Auto_Loan,839623.85,84,Retired,1,0.245,1,2,Rejected,
APP002453,CUST002453,2023-12-28,Credit_Card,131581.91,0,Student,2,0.153,2,4,Approved,0.0
APP002454,CUST002454,2023-12-25,Personal_Loan,151991.48,24,Salaried,1,0.513,2,30,Approved,0.0
APP002455,CUST002455,2023-11-13,Business_Loan,2131363.4,60,Self_Employed,1,0.609,3,8,Approved,0.0
APP002456,CUST002456,2025-02-18,Personal_Loan,528503.66,48,Salaried,0,0.408,2,3,Approved,1.0
APP002457,CUST002457,2024-01-18,Business_Loan,4360947.1,48,Retired,1,0.412,4,11,Approved,0.0
APP002458,CUST002458,2024-01-19,Home_Loan,4753496.0,300,Self_Employed,0,0.78,5,34,Approved,0.0
APP002459,CUST002459,2024-07-04,Credit_Card,206477.98,0,Salaried,4,0.568,2,27,Rejected,
APP002460,CUST002460,2025-03-23,Personal_Loan,976307.33,36,Salaried,4,0.696,5,15,Approved,1.0
APP002461,CUST002461,2025-03-25,Credit_Card,246420.09,0,Business_Owner,1,0.546,2,27,Approved,0.0
APP002462,CUST002462,2025-06-19,Auto_Loan,1213457.11,36,Retired,0,0.506,3,1,Approved,0.0
APP002463,CUST002463,2024-08-14,Auto_Loan,1082100.34,48,Self_Employed,2,0.394,3,21,Approved,0.0
APP002464,CUST002464,2025-08-26,Credit_Card,336654.64,0,Salaried,4,0.263,1,6,Rejected,
APP002465,CUST002465,2025-08-23,Auto_Loan,876748.11,36,Self_Employed,4,0.264,5,4,Approved,0.0
APP002466,CUST002466,2024-01-24,Personal_Loan,189084.46,60,Salaried,1,0.617,0,13,Approved,1.0
APP002467,CUST002467,2025-08-08,Personal_Loan,804523.14,48,Salaried,2,0.33,2,0,Rejected,
APP002468,CUST002468,2024-11-22,Auto_Loan,813290.5,84,Retired,4,0.271,3,7,Rejected,
APP002469,CUST002469,2025-05-03,Auto_Loan,748224.25,48,Salaried,0,0.75,2,1,Approved,0.0
APP002470,CUST002470,2025-05-20,Auto_Loan,1677589.39,84,Salaried,1,0.264,3,0,Approved,0.0
APP002471,CUST002471,2025-08-09,Credit_Card,201986.49,0,Salaried,3,0.578,5,5,Approved,1.0
APP002472,CUST002472,2023-11-16,Auto_Loan,347028.52,48,Self_Employed,4,0.17,3,75,Approved,1.0
APP002473,CUST002473,2025-10-06,Home_Loan,8556856.03,120,Salaried,1,0.547,2,1,Rejected,
APP002474,CUST002474,2025-05-22,Home_Loan,6001892.35,180,Salaried,1,0.698,0,3,Rejected,
APP002475,CUST002475,2023-12-17,Credit_Card,58956.24,0,Salaried,3,0.598,0,2,Approved,0.0
APP002476,CUST002476,2025-08-24,Personal_Loan,191481.65,60,Self_Employed,2,0.289,2,4,Approved,0.0
APP002477,CUST002477,2025-07-29,Home_Loan,9529659.17,120,Salaried,4,0.403,4,38,Approved,0.0
APP002478,CUST002478,2024-03-09,Auto_Loan,349655.91,36,Self_Employed,4,0.411,3,10,Rejected,
APP002479,CUST002479,2024-03-24,Auto_Loan,535257.28,60,Salaried,4,0.118,4,15,Approved,0.0
APP002480,CUST002480,2025-03-28,Auto_Loan,672960.73,84,Student,0,0.663,1,72,Approved,0.0
APP002481,CUST002481,2025-01-03,Personal_Loan,735685.12,48,Student,1,0.119,1,22,Rejected,
APP002482,CUST002482,2024-12-04,Personal_Loan,585246.26,24,Self_Employed,4,0.166,2,11,Approved,0.0
APP002483,CUST002483,2025-01-13,Credit_Card,273983.78,0,Self_Employed,2,0.514,1,4,Approved,1.0
APP002484,CUST002484,2024-06-01,Home_Loan,5155597.65,120,Salaried,4,0.555,0,13,Rejected,
APP002485,CUST002485,2025-04-25,Auto_Loan,765852.11,36,Salaried,1,0.116,3,3,Approved,0.0
APP002486,CUST002486,2025-05-26,Auto_Loan,290595.27,60,Salaried,2,0.598,4,7,Approved,0.0
APP002487,CUST002487,2024-11-03,Credit_Card,359708.89,0,Salaried,1,0.28,0,1,Approved,0.0
APP002488,CUST002488,2024-11-13,Auto_Loan,782000.71,36,Salaried,0,0.508,5,9,Approved,1.0
APP002489,CUST002489,2024-04-17,Auto_Loan,1483106.98,84,Self_Employed,2,0.503,1,15,Approved,0.0
APP002490,CUST002490,2024-10-26,Personal_Loan,748426.35,36,Self_Employed,4,0.357,3,13,Rejected,
APP002491,CUST002491,2024-06-10,Personal_Loan,346586.65,24,Salaried,0,0.537,1,4,Approved,1.0
APP002492,CUST002492,2024-05-24,Home_Loan,7650654.09,300,Business_Owner,3,0.534,2,14,Approved,0.0
APP002493,CUST002493,2024-06-10,Auto_Loan,1683169.58,48,Self_Employed,4,0.591,2,7,Approved,1.0
APP002494,CUST002494,2024-05-30,Auto_Loan,1465273.72,36,Salaried,3,0.265,3,1,Approved,0.0
APP002495,CUST002495,2025-06-09,Auto_Loan,1725240.27,36,Salaried,2,0.586,2,10,Approved,0.0
APP002496,CUST002496,2024-01-05,Business_Loan,119916.99,36,Self_Employed,2,0.576,1,9,Approved,0.0
APP002497,CUST002497,2025-04-02,Personal_Loan,123232.67,60,Retired,2,0.767,1,2,Rejected,
APP002498,CUST002498,2024-08-19,Personal_Loan,719689.96,36,Salaried,2,0.356,1,0,Approved,0.0
APP002499,CUST002499,2024-11-06,Home_Loan,9618977.73,240,Self_Employed,3,0.178,2,5,Rejected,
APP002500,CUST002500,2025-09-22,Credit_Card,118765.87,0,Salaried,4,0.421,4,30,Approved,0.0
APP002501,CUST002501,2024-12-22,Credit_Card,99385.75,0,Salaried,3,0.14,3,7,Rejected,
APP002502,CUST002502,2025-08-11,Home_Loan,1210602.53,120,Salaried,4,0.651,5,7,Approved,1.0
APP002503,CUST002503,2025-09-17,Auto_Loan,1869916.19,60,Salaried,2,0.278,0,15,Rejected,
APP002504,CUST002504,2023-12-05,Personal_Loan,165735.85,60,Student,1,0.114,1,58,Rejected,
APP002505,CUST002505,2024-07-03,Home_Loan,9334097.42,300,Salaried,3,0.557,2,0,Approved,1.0
APP002506,CUST002506,2025-07-07,Home_Loan,867219.26,240,Salaried,2,0.571,2,30,Approved,0.0
APP002507,CUST002507,2025-05-29,Personal_Loan,422464.92,36,Salaried,1,0.783,4,78,Approved,0.0
APP002508,CUST002508,2025-05-03,Business_Loan,4161530.6,24,Self_Employed,0,0.255,10,1,Approved,1.0
APP002509,CUST002509,2025-04-17,Personal_Loan,161753.55,60,Self_Employed,0,0.528,1,9,Rejected,
APP002510,CUST002510,2024-10-07,Business_Loan,3721107.56,48,Salaried,0,0.33,1,4,Rejected,
APP002511,CUST002511,2024-04-04,Credit_Card,130529.98,0,Business_Owner,1,0.573,1,5,Approved,1.0
APP002512,CUST002512,2025-03-25,Business_Loan,303993.83,12,Salaried,3,0.202,1,33,Rejected,
APP002513,CUST002513,2025-05-02,Personal_Loan,553246.36,24,Self_Employed,4,0.716,1,68,Rejected,
APP002514,CUST002514,2025-04-04,Credit_Card,86219.73,0,Self_Employed,4,0.462,2,0,Approved,0.0
APP002515,CUST002515,2024-09-13,Home_Loan,9425251.47,180,Salaried,3,0.677,1,20,Approved,1.0
APP002516,CUST002516,2023-11-18,Personal_Loan,551098.71,60,Student,0,0.432,0,10,Approved,0.0
APP002517,CUST002517,2024-07-20,Home_Loan,8459964.22,120,Salaried,4,0.604,1,8,Approved,0.0
APP002518,CUST002518,2025-10-31,Credit_Card,340679.45,0,Salaried,0,0.226,4,24,Approved,0.0
APP002519,CUST002519,2024-08-18,Home_Loan,8275106.75,180,Self_Employed,2,0.603,3,88,Approved,0.0
APP002520,CUST002520,2025-07-18,Business_Loan,543445.77,36,Salaried,3,0.676,1,0,Approved,0.0
APP002521,CUST002521,2023-11-17,Credit_Card,75749.79,0,Self_Employed,0,0.661,2,3,Approved,1.0
APP002522,CUST002522,2025-03-20,Auto_Loan,264468.74,36,Business_Owner,3,0.37,3,0,Approved,0.0
APP002523,CUST002523,2024-02-13,Home_Loan,9925177.58,300,Salaried,0,0.676,2,1,Approved,0.0
APP002524,CUST002524,2024-07-28,Personal_Loan,523494.95,60,Salaried,3,0.461,1,6,Rejected,
APP002525,CUST002525,2025-03-06,Auto_Loan,1854461.73,36,Self_Employed,4,0.572,0,11,Approved,0.0
APP002526,CUST002526,2024-07-03,Credit_Card,164681.97,0,Salaried,3,0.403,0,14,Approved,0.0
APP002527,CUST002527,2024-04-03,Auto_Loan,816880.82,84,Salaried,2,0.604,2,13,Rejected,
APP002528,CUST002528,2024-02-06,Auto_Loan,809800.18,48,Self_Employed,4,0.456,1,6,Approved,0.0
APP002529,CUST002529,2025-06-28,Personal_Loan,523350.96,24,Salaried,1,0.713,3,0,Approved,0.0
APP002530,CUST002530,2025-02-14,Credit_Card,104597.78,0,Business_Owner,4,0.62,0,1,Rejected,
APP002531,CUST002531,2024-06-24,Business_Loan,3760937.06,36,Student,2,0.188,0,24,Approved,0.0
APP002532,CUST002532,2025-03-24,Personal_Loan,943110.52,60,Business_Owner,0,0.384,3,5,Approved,0.0
APP002533,CUST002533,2024-02-23,Home_Loan,7511921.52,240,Salaried,2,0.416,0,1,Approved,0.0
APP002534,CUST002534,2025-02-25,Personal_Loan,395174.03,24,Student,4,0.252,3,26,Approved,0.0
APP002535,CUST002535,2025-01-28,Home_Loan,6166993.76,120,Self_Employed,0,0.2,5,1,Approved,0.0
APP002536,CUST002536,2024-11-17,Auto_Loan,1833068.12,48,Salaried,4,0.763,2,11,Approved,0.0
APP002537,CUST002537,2024-12-19,Business_Loan,2526824.54,12,Business_Owner,4,0.223,0,4,Rejected,
APP002538,CUST002538,2025-08-28,Credit_Card,366519.35,0,Salaried,0,0.152,3,2,Approved,0.0
APP002539,CUST002539,2024-03-13,Auto_Loan,1044864.69,60,Business_Owner,0,0.494,2,2,Approved,0.0
APP002540,CUST002540,2025-03-11,Personal_Loan,239647.97,48,Salaried,3,0.35,1,3,Approved,1.0
APP002541,CUST002541,2024-07-25,Home_Loan,2371463.55,240,Salaried,3,0.32,5,34,Approved,1.0
APP002542,CUST002542,2024-01-12,Credit_Card,258255.25,0,Self_Employed,0,0.533,1,51,Approved,0.0
APP002543,CUST002543,2024-06-26,Home_Loan,8345353.01,180,Student,0,0.534,3,104,Approved,0.0
APP002544,CUST002544,2024-06-18,Home_Loan,1106171.17,240,Student,3,0.417,3,0,Approved,0.0
APP002545,CUST002545,2025-06-30,Credit_Card,207355.51,0,Salaried,0,0.755,3,0,Approved,1.0
APP002546,CUST002546,2025-09-03,Home_Loan,1792490.11,180,Salaried,3,0.177,1,35,Approved,0.0
APP002547,CUST002547,2023-12-29,Personal_Loan,706138.69,24,Salaried,0,0.632,3,25,Rejected,
APP002548,CUST002548,2024-08-28,Business_Loan,1211814.29,12,Salaried,1,0.225,4,4,Approved,0.0
APP002549,CUST002549,2024-07-24,Credit_Card,102689.44,0,Student,2,0.774,2,7,Approved,1.0
APP002550,CUST002550,2023-12-08,Home_Loan,6070102.81,180,Student,2,0.501,1,2,Approved,0.0
APP002551,CUST002551,2024-07-09,Home_Loan,9170197.5,180,Salaried,1,0.408,3,14,Approved,0.0
APP002552,CUST002552,2025-02-02,Business_Loan,289367.62,24,Self_Employed,4,0.764,1,1,Approved,1.0
APP002553,CUST002553,2024-09-05,Credit_Card,209696.93,0,Salaried,2,0.566,1,76,Rejected,
APP002554,CUST002554,2025-07-28,Credit_Card,141617.61,0,Self_Employed,2,0.159,3,3,Approved,0.0
APP002555,CUST002555,2024-03-09,Business_Loan,3976474.02,24,Self_Employed,3,0.36,4,35,Rejected,
APP002556,CUST002556,2024-10-24,Personal_Loan,239685.93,24,Salaried,4,0.176,3,28,Approved,0.0
APP002557,CUST002557,2024-11-25,Auto_Loan,1409909.34,48,Salaried,3,0.104,2,1,Approved,0.0
APP002558,CUST002558,2025-06-22,Home_Loan,1630718.68,300,Student,3,0.476,11,3,Approved,0.0
APP002559,CUST002559,2024-06-27,Auto_Loan,1376492.67,84,Salaried,1,0.56,4,39,Approved,1.0
APP002560,CUST002560,2023-11-19,Business_Loan,2447802.0,60,Salaried,4,0.49,0,4,Approved,0.0
APP002561,CUST002561,2025-10-04,Auto_Loan,351625.03,84,Salaried,0,0.262,1,10,Rejected,
APP002562,CUST002562,2023-12-16,Auto_Loan,391140.97,60,Salaried,1,0.209,1,24,Approved,0.0
APP002563,CUST002563,2025-08-04,Home_Loan,5995143.79,180,Business_Owner,4,0.494,4,22,Approved,0.0
APP002564,CUST002564,2025-08-17,Home_Loan,702479.06,120,Salaried,0,0.354,2,11,Approved,0.0
APP002565,CUST002565,2024-03-12,Personal_Loan,743439.03,36,Salaried,2,0.172,1,12,Approved,0.0
APP002566,CUST002566,2025-02-12,Credit_Card,273371.57,0,Salaried,0,0.723,1,0,Approved,1.0
APP002567,CUST002567,2024-10-23,Home_Loan,4363878.52,240,Self_Employed,4,0.522,2,10,Approved,0.0
APP002568,CUST002568,2024-10-31,Auto_Loan,1520651.04,84,Salaried,3,0.796,2,10,Rejected,
APP002569,CUST002569,2023-11-17,Auto_Loan,903056.76,48,Salaried,4,0.54,1,2,Rejected,
APP002570,CUST002570,2024-05-08,Personal_Loan,458548.22,12,Business_Owner,2,0.594,1,20,Approved,0.0
APP002571,CUST002571,2025-04-30,Credit_Card,384429.28,0,Student,4,0.673,1,26,Approved,0.0
APP002572,CUST002572,2023-12-17,Personal_Loan,564505.76,12,Salaried,4,0.684,2,11,Approved,1.0
APP002573,CUST002573,2025-07-28,Auto_Loan,956947.64,48,Student,0,0.252,2,12,Approved,0.0
APP002574,CUST002574,2024-11-21,Personal_Loan,646631.94,12,Salaried,4,0.256,5,6,Approved,1.0
APP002575,CUST002575,2024-10-22,Personal_Loan,288043.41,24,Self_Employed,4,0.687,1,16,Approved,0.0
APP002576,CUST002576,2025-09-17,Home_Loan,7651500.13,240,Business_Owner,4,0.532,2,0,Approved,1.0
APP002577,CUST002577,2023-12-30,Credit_Card,483178.23,0,Business_Owner,2,0.773,3,71,Approved,0.0
APP002578,CUST002578,2024-01-18,Credit_Card,434572.12,0,Salaried,1,0.144,0,0,Rejected,
APP002579,CUST002579,2024-11-19,Business_Loan,1924014.73,60,Student,2,0.481,0,12,Approved,0.0
APP002580,CUST002580,2025-04-07,Home_Loan,687477.65,120,Salaried,2,0.199,2,1,Approved,0.0
APP002581,CUST002581,2025-07-06,Credit_Card,279610.74,0,Salaried,4,0.612,4,2,Approved,0.0
APP002582,CUST002582,2025-07-15,Home_Loan,9744575.47,120,Student,4,0.641,2,12,Approved,0.0
APP002583,CUST002583,2025-01-06,Home_Loan,9157464.23,120,Salaried,3,0.471,0,10,Approved,0.0
APP002584,CUST002584,2024-06-08,Home_Loan,1005174.44,120,Self_Employed,0,0.658,1,30,Approved,0.0
APP002585,CUST002585,2024-10-22,Home_Loan,5882622.62,120,Salaried,3,0.175,0,7,Rejected,
APP002586,CUST002586,2025-08-21,Credit_Card,427179.98,0,Salaried,3,0.253,1,5,Rejected,
APP002587,CUST002587,2025-07-20,Auto_Loan,1541599.75,84,Salaried,3,0.634,2,9,Rejected,
APP002588,CUST002588,2024-06-21,Personal_Loan,159214.35,24,Salaried,1,0.503,3,1,Rejected,
APP002589,CUST002589,2025-03-12,Auto_Loan,1529095.31,48,Business_Owner,1,0.379,1,16,Approved,0.0
APP002590,CUST002590,2025-06-12,Business_Loan,3215047.05,48,Salaried,4,0.419,4,15,Rejected,
APP002591,CUST002591,2024-09-16,Personal_Loan,144265.79,24,Salaried,3,0.263,1,7,Approved,1.0
APP002592,CUST002592,2025-02-16,Credit_Card,80097.21,0,Salaried,2,0.562,3,75,Rejected,
APP002593,CUST002593,2024-05-21,Home_Loan,4989332.61,120,Self_Employed,4,0.54,2,2,Approved,0.0
APP002594,CUST002594,2025-01-19,Credit_Card,369250.12,0,Salaried,3,0.739,3,10,Rejected,
APP002595,CUST002595,2024-09-27,Personal_Loan,170068.69,48,Salaried,3,0.675,2,8,Approved,0.0
APP002596,CUST002596,2024-09-05,Home_Loan,7563558.58,300,Salaried,3,0.503,2,1,Approved,1.0
APP002597,CUST002597,2024-11-10,Home_Loan,7826396.99,300,Salaried,0,0.572,1,8,Approved,0.0
APP002598,CUST002598,2024-01-14,Auto_Loan,1204518.6,60,Salaried,4,0.381,0,0,Rejected,
APP002599,CUST002599,2024-09-04,Auto_Loan,1214089.79,60,Self_Employed,0,0.581,1,66,Rejected,
APP002600,CUST002600,2024-04-11,Auto_Loan,1848173.87,48,Business_Owner,1,0.341,1,5,Rejected,
APP002601,CUST002601,2025-08-09,Home_Loan,7940117.86,240,Business_Owner,3,0.204,3,34,Approved,1.0
APP002602,CUST002602,2025-07-16,Business_Loan,3451960.81,12,Salaried,2,0.402,4,19,Approved,0.0
APP002603,CUST002603,2025-03-20,Home_Loan,632377.71,240,Business_Owner,0,0.733,2,13,Approved,0.0
APP002604,CUST002604,2025-02-24,Personal_Loan,918650.21,36,Self_Employed,2,0.2,5,38,Approved,0.0
APP002605,CUST002605,2023-12-21,Auto_Loan,1062418.06,60,Salaried,2,0.691,1,51,Approved,0.0
APP002606,CUST002606,2025-05-27,Home_Loan,1077140.87,300,Salaried,2,0.677,2,0,Approved,0.0
APP002607,CUST002607,2024-11-25,Auto_Loan,1409113.87,60,Salaried,2,0.471,4,10,Rejected,
APP002608,CUST002608,2024-09-03,Home_Loan,2148729.47,180,Salaried,2,0.382,1,32,Approved,0.0
APP002609,CUST002609,2025-02-07,Home_Loan,517700.56,300,Business_Owner,2,0.602,1,15,Approved,0.0
APP002610,CUST002610,2025-04-29,Auto_Loan,1547100.28,60,Salaried,0,0.615,3,35,Approved,0.0
APP002611,CUST002611,2024-09-24,Personal_Loan,610117.86,12,Salaried,2,0.795,0,32,Approved,1.0
APP002612,CUST002612,2024-12-14,Business_Loan,1907428.15,48,Salaried,2,0.227,0,5,Approved,0.0
APP002613,CUST002613,2024-06-19,Personal_Loan,924424.64,12,Retired,1,0.475,1,0,Approved,1.0
APP002614,CUST002614,2024-04-03,Business_Loan,4873664.3,48,Self_Employed,0,0.345,2,72,Approved,0.0
APP002615,CUST002615,2025-05-26,Credit_Card,176666.34,0,Salaried,4,0.336,1,10,Approved,0.0
APP002616,CUST002616,2024-12-26,Home_Loan,9275724.56,240,Salaried,0,0.712,2,4,Rejected,
APP002617,CUST002617,2025-05-20,Personal_Loan,944325.44,36,Self_Employed,2,0.673,1,23,Approved,0.0
APP002618,CUST002618,2024-08-25,Home_Loan,5455202.77,180,Retired,1,0.25,1,2,Approved,1.0
APP002619,CUST002619,2025-10-29,Personal_Loan,983818.15,36,Salaried,1,0.661,3,28,Approved,0.0
APP002620,CUST002620,2025-01-29,Home_Loan,7099475.58,120,Salaried,0,0.795,1,10,Approved,0.0
APP002621,CUST002621,2024-09-13,Auto_Loan,239858.81,36,Salaried,4,0.656,2,1,Rejected,
APP002622,CUST002622,2024-07-20,Credit_Card,182749.71,0,Salaried,3,0.18,1,1,Rejected,
APP002623,CUST002623,2023-11-19,Personal_Loan,506454.99,60,Salaried,4,0.569,3,1,Approved,1.0
APP002624,CUST002624,2025-02-17,Auto_Loan,680383.32,60,Self_Employed,0,0.352,3,32,Approved,0.0
APP002625,CUST002625,2024-12-02,Home_Loan,5433430.0,240,Salaried,2,0.382,3,3,Approved,0.0
APP002626,CUST002626,2024-02-22,Business_Loan,3237370.34,48,Salaried,3,0.546,1,0,Rejected,
APP002627,CUST002627,2024-12-12,Personal_Loan,102157.32,24,Salaried,1,0.433,3,116,Approved,0.0
APP002628,CUST002628,2023-11-23,Auto_Loan,244314.71,36,Salaried,0,0.607,2,0,Rejected,
APP002629,CUST002629,2025-10-31,Personal_Loan,808842.35,36,Salaried,1,0.371,5,7,Approved,1.0
APP002630,CUST002630,2025-08-04,Credit_Card,376454.94,0,Student,4,0.345,5,2,Approved,0.0
APP002631,CUST002631,2024-08-27,Home_Loan,2461376.4,120,Salaried,3,0.467,1,2,Approved,0.0
APP002632,CUST002632,2025-06-29,Auto_Loan,969152.96,36,Salaried,2,0.672,2,51,Approved,1.0
APP002633,CUST002633,2025-07-27,Auto_Loan,1901064.87,36,Self_Employed,4,0.726,1,5,Approved,0.0
APP002634,CUST002634,2025-03-25,Home_Loan,9601850.5,120,Salaried,2,0.589,4,1,Approved,0.0
APP002635,CUST002635,2024-07-25,Credit_Card,140340.89,0,Salaried,0,0.4,1,49,Approved,0.0
APP002636,CUST002636,2024-05-13,Credit_Card,369628.14,0,Self_Employed,0,0.293,0,6,Approved,1.0
APP002637,CUST002637,2024-02-15,Credit_Card,81496.21,0,Business_Owner,4,0.705,1,12,Approved,0.0
APP002638,CUST002638,2025-09-23,Credit_Card,483016.83,0,Salaried,4,0.752,2,60,Rejected,
APP002639,CUST002639,2024-11-14,Auto_Loan,948308.81,84,Salaried,1,0.726,1,7,Rejected,
APP002640,CUST002640,2024-10-19,Personal_Loan,66306.4,60,Salaried,4,0.706,7,3,Approved,1.0
APP002641,CUST002641,2024-01-28,Personal_Loan,533484.44,36,Retired,2,0.674,4,15,Approved,0.0
APP002642,CUST002642,2024-04-24,Personal_Loan,538911.08,12,Business_Owner,1,0.151,1,7,Approved,0.0
APP002643,CUST002643,2023-12-10,Business_Loan,420002.74,48,Salaried,2,0.212,2,18,Approved,0.0
APP002644,CUST002644,2025-07-17,Business_Loan,626130.24,36,Self_Employed,3,0.226,5,12,Approved,1.0
APP002645,CUST002645,2024-07-16,Auto_Loan,887084.16,84,Business_Owner,4,0.175,4,62,Rejected,
APP002646,CUST002646,2023-12-25,Auto_Loan,1361718.85,48,Salaried,1,0.29,0,1,Rejected,
APP002647,CUST002647,2024-10-11,Credit_Card,171982.02,0,Salaried,4,0.32,4,1,Approved,0.0
APP002648,CUST002648,2025-10-13,Credit_Card,174245.63,0,Self_Employed,2,0.476,1,3,Approved,0.0
APP002649,CUST002649,2024-01-18,Home_Loan,4288456.59,180,Retired,0,0.712,1,23,Rejected,
APP002650,CUST002650,2024-05-08,Personal_Loan,174778.95,36,Salaried,1,0.443,4,1,Rejected,
APP002651,CUST002651,2024-02-04,Auto_Loan,1424808.48,36,Self_Employed,2,0.711,0,2,Approved,0.0
APP002652,CUST002652,2024-10-07,Credit_Card,123452.38,0,Salaried,2,0.26,2,2,Approved,0.0
APP002653,CUST002653,2025-09-23,Home_Loan,6611418.19,180,Salaried,1,0.486,1,12,Rejected,
APP002654,CUST002654,2025-08-22,Personal_Loan,369182.34,24,Salaried,4,0.724,2,10,Approved,1.0
APP002655,CUST002655,2025-02-10,Personal_Loan,531378.41,24,Salaried,1,0.447,3,7,Rejected,
APP002656,CUST002656,2023-12-13,Auto_Loan,1008288.56,84,Salaried,0,0.231,2,10,Approved,0.0
APP002657,CUST002657,2024-04-01,Personal_Loan,588150.32,60,Retired,2,0.351,0,0,Approved,0.0
APP002658,CUST002658,2024-11-29,Credit_Card,268128.38,0,Salaried,1,0.514,3,30,Approved,0.0
APP002659,CUST002659,2025-10-25,Credit_Card,492293.23,0,Self_Employed,0,0.164,2,0,Approved,0.0
APP002660,CUST002660,2025-05-14,Auto_Loan,1089286.61,60,Salaried,3,0.582,2,1,Approved,0.0
APP002661,CUST002661,2025-09-28,Auto_Loan,347629.26,60,Retired,1,0.191,1,6,Approved,0.0
APP002662,CUST002662,2025-06-27,Home_Loan,9079401.4,180,Salaried,3,0.364,3,2,Approved,0.0
APP002663,CUST002663,2025-08-22,Home_Loan,1424205.1,180,Salaried,1,0.555,3,53,Rejected,
APP002664,CUST002664,2025-10-08,Home_Loan,7507920.76,240,Salaried,2,0.627,3,0,Approved,1.0
APP002665,CUST002665,2024-08-05,Personal_Loan,201197.67,12,Self_Employed,1,0.784,3,8,Approved,0.0
APP002666,CUST002666,2024-08-13,Auto_Loan,906452.87,84,Salaried,0,0.636,2,33,Rejected,
APP002667,CUST002667,2023-12-25,Home_Loan,3371810.28,300,Business_Owner,2,0.101,3,3,Approved,0.0
APP002668,CUST002668,2025-01-19,Home_Loan,9439043.58,180,Business_Owner,1,0.587,1,16,Rejected,
APP002669,CUST002669,2024-10-10,Personal_Loan,407213.39,36,Salaried,1,0.429,2,2,Approved,0.0
APP002670,CUST002670,2025-10-19,Personal_Loan,657579.43,24,Salaried,0,0.677,6,1,Approved,0.0
APP002671,CUST002671,2025-06-24,Personal_Loan,343378.72,60,Self_Employed,4,0.203,1,17,Approved,0.0
APP002672,CUST002672,2024-06-27,Personal_Loan,121532.33,12,Self_Employed,3,0.702,1,7,Rejected,
APP002673,CUST002673,2024-05-09,Business_Loan,4731685.55,48,Business_Owner,4,0.305,2,8,Approved,0.0
APP002674,CUST002674,2023-12-05,Home_Loan,7493507.67,300,Self_Employed,1,0.461,3,8,Approved,0.0
APP002675,CUST002675,2024-12-06,Personal_Loan,139906.01,24,Salaried,2,0.551,1,0,Approved,1.0
APP002676,CUST002676,2024-08-04,Business_Loan,2404246.87,48,Student,3,0.659,3,0,Rejected,
APP002677,CUST002677,2025-06-13,Auto_Loan,1211580.45,36,Self_Employed,1,0.376,4,4,Rejected,
APP002678,CUST002678,2025-10-12,Auto_Loan,235448.21,48,Salaried,4,0.4,0,34,Approved,0.0
APP002679,CUST002679,2025-07-17,Home_Loan,2470624.54,180,Salaried,0,0.717,0,3,Approved,1.0
APP002680,CUST002680,2024-12-30,Home_Loan,5919155.13,120,Business_Owner,4,0.634,3,21,Rejected,
APP002681,CUST002681,2025-02-19,Personal_Loan,777990.46,48,Salaried,0,0.588,2,23,Approved,0.0
APP002682,CUST002682,2024-12-28,Personal_Loan,831852.57,36,Self_Employed,0,0.115,3,41,Approved,0.0
APP002683,CUST002683,2025-10-03,Business_Loan,4722421.37,60,Business_Owner,0,0.253,3,33,Approved,1.0
APP002684,CUST002684,2024-10-31,Personal_Loan,762608.17,48,Salaried,0,0.788,1,1,Approved,1.0
APP002685,CUST002685,2025-07-13,Credit_Card,249698.95,0,Salaried,1,0.602,2,0,Rejected,
APP002686,CUST002686,2024-01-05,Personal_Loan,484039.23,48,Salaried,0,0.218,3,27,Approved,0.0
